2024-02-04 23:46:32,873:31116727
2024-02-04 23:46:33,873:66608553
2024-02-04 23:46:34,887:64163261
2024-02-04 23:46:35,902:13071664
2024-02-04 23:46:36,905:30241197
2024-02-04 23:46:37,906:56087742
2024-02-04 23:46:38,922:77866807
2024-02-04 23:46:39,926:12358843
2024-02-04 23:46:40,927:32853377
2024-02-04 23:46:41,940:55925647
2024-02-04 23:46:42,955:99921288
2024-02-04 23:46:43,968:23494370
2024-02-04 23:46:44,980:83631093
2024-02-04 23:46:45,995:63089371
2024-02-04 23:46:46,998:58208914
2024-02-04 23:46:48,001:82682849
2024-02-04 23:46:49,003:13288697
2024-02-04 23:46:50,008:14041013
2024-02-04 23:46:51,009:63917415
2024-02-04 23:46:52,012:86029864
2024-02-04 23:46:53,026:23746702
2024-02-04 23:46:54,039:33583765
2024-02-04 23:46:55,039:92492384
2024-02-04 23:46:56,054:42509851
2024-02-04 23:46:57,069:46952750
2024-02-04 23:46:58,082:26510458
2024-02-04 23:46:59,084:10116147
2024-02-04 23:47:00,099:92068406
2024-02-04 23:47:01,113:55046227
2024-02-04 23:47:02,128:84190041
2024-02-04 23:47:03,130:26892997
2024-02-04 23:47:04,145:46304526
2024-02-04 23:47:05,160:52609314
2024-02-04 23:47:06,175:16236735
2024-02-04 23:47:07,176:59643395
2024-02-04 23:47:08,189:13327820
2024-02-04 23:47:09,205:20643361
2024-02-04 23:47:10,219:17786463
2024-02-04 23:47:11,234:11050810
2024-02-04 23:47:12,249:70265380
2024-02-04 23:47:13,264:74881908
2024-02-04 23:47:14,274:48574828
2024-02-04 23:47:15,288:14688199
2024-02-04 23:47:16,289:31682420
2024-02-04 23:47:17,301:65495804
2024-02-04 23:47:18,313:59617957
2024-02-04 23:47:19,326:95027907
2024-02-04 23:47:20,341:23701436
2024-02-04 23:47:21,354:19046261
2024-02-04 23:47:22,367:87086769
2024-02-04 23:47:23,381:77425791
2024-02-04 23:47:24,382:22010312
2024-02-04 23:47:25,397:39689988
2024-02-04 23:47:26,413:65872239
2024-02-04 23:47:27,425:87111559
2024-02-04 23:47:28,440:58303605
2024-02-04 23:47:29,453:97850814
2024-02-04 23:47:30,467:70146374
2024-02-04 23:47:31,480:17006038
2024-02-04 23:47:32,483:17412290
2024-02-04 23:47:33,496:62630898
2024-02-04 23:47:34,507:65801275
2024-02-04 23:47:35,523:98657816
2024-02-04 23:47:36,537:88862201
2024-02-04 23:47:37,552:88456445
2024-02-04 23:47:38,564:14107742
2024-02-04 23:47:39,565:21774907
2024-02-04 23:47:40,576:42447899
2024-02-04 23:47:41,592:40777273
2024-02-04 23:47:42,592:17365657
2024-02-04 23:47:43,606:65071345
2024-02-04 23:47:44,621:66583220
2024-02-04 23:47:45,636:91385300
2024-02-04 23:47:46,637:30532584
2024-02-04 23:47:47,650:27589580
2024-02-04 23:47:48,653:55656469
2024-02-04 23:47:49,666:10725613
2024-02-04 23:47:50,680:10519478
2024-02-04 23:47:51,696:30689684
2024-02-04 23:47:52,711:64858447
2024-02-04 23:47:53,711:26718511
2024-02-04 23:47:54,712:47054386
2024-02-04 23:47:55,726:81003250
2024-02-04 23:47:56,727:70257298
2024-02-04 23:47:57,738:95418468
2024-02-04 23:47:58,752:17349787
2024-02-04 23:47:59,767:72005051
2024-02-04 23:48:00,779:45959451
2024-02-04 23:48:01,780:59077145
2024-02-04 23:48:02,795:27866927
2024-02-04 23:48:03,796:97016630
2024-02-04 23:48:04,811:75134426
2024-02-04 23:48:05,814:96332811
2024-02-04 23:48:06,818:19632884
2024-02-04 23:48:07,830:19161806
2024-02-04 23:48:08,843:14759489
2024-02-04 23:48:09,857:96985621
2024-02-04 23:48:10,871:57455088
2024-02-04 23:48:11,872:33615694
2024-02-04 23:48:12,885:93073903
2024-02-04 23:48:13,886:54457604
2024-02-04 23:48:14,901:12511468
2024-02-04 23:48:15,915:47917785
2024-02-04 23:48:16,929:39360657
2024-02-04 23:48:17,943:40564828
2024-02-04 23:48:18,955:29297106
2024-02-04 23:48:19,970:15788684
2024-02-04 23:48:20,985:71094820
2024-02-04 23:48:22,000:42718828
2024-02-04 23:48:23,015:92146740
2024-02-04 23:48:24,028:35672035
2024-02-04 23:48:25,042:15532186
2024-02-04 23:48:26,057:18673504
2024-02-04 23:48:27,061:45967860
2024-02-04 23:48:28,074:28976848
2024-02-04 23:48:29,077:99203319
2024-02-04 23:48:30,080:88035004
2024-02-04 23:48:31,095:96008041
2024-02-04 23:48:32,107:39139707
2024-02-04 23:48:33,108:38530791
2024-02-04 23:48:34,120:64422291
2024-02-04 23:48:35,123:84029886
2024-02-04 23:48:36,134:33011496
2024-02-04 23:48:37,135:34834381
2024-02-04 23:48:38,148:95881487
2024-02-04 23:48:39,150:43346761
2024-02-04 23:48:40,163:66063844
2024-02-04 23:48:41,165:31463335
2024-02-04 23:48:42,168:88475855
2024-02-04 23:48:43,169:53739215
2024-02-04 23:48:44,170:16706826
2024-02-04 23:48:45,171:42189563
2024-02-04 23:48:46,184:30741779
2024-02-04 23:48:47,195:11655991
2024-02-04 23:48:48,210:48764736
2024-02-04 23:48:49,214:77824909
2024-02-04 23:48:50,227:16241574
2024-02-04 23:48:51,228:53902745
2024-02-04 23:48:52,243:81531042
2024-02-04 23:48:53,256:83493608
2024-02-04 23:48:54,259:54253247
2024-02-04 23:48:55,260:20877299
2024-02-04 23:48:56,274:68065275
2024-02-04 23:48:57,277:74272029
2024-02-04 23:48:58,292:69739148
2024-02-04 23:48:59,307:34011049
2024-02-04 23:49:00,322:74790458
2024-02-04 23:49:01,325:30693639
2024-02-04 23:49:02,327:82723018
2024-02-04 23:49:03,329:36648003
2024-02-04 23:49:04,332:12487471
2024-02-04 23:49:05,345:93379604
2024-02-04 23:49:06,356:80806861
2024-02-04 23:49:07,360:98710920
2024-02-04 23:49:08,375:77033824
2024-02-04 23:49:09,391:23172882
2024-02-04 23:49:10,406:47984351
2024-02-04 23:49:11,422:67978466
2024-02-04 23:49:12,436:56313317
2024-02-04 23:49:13,449:43748959
2024-02-04 23:49:14,465:32336923
2024-02-04 23:49:15,479:62736684
2024-02-04 23:49:16,481:27140900
2024-02-04 23:49:17,495:73228029
2024-02-04 23:49:18,509:89031302
2024-02-04 23:49:19,513:58784815
2024-02-04 23:49:20,527:90780540
2024-02-04 23:49:21,541:44125807
2024-02-04 23:49:22,543:37266731
2024-02-04 23:49:23,556:94699881
2024-02-04 23:49:24,569:49014105
2024-02-04 23:49:25,572:30874146
2024-02-04 23:49:26,573:24110132
2024-02-04 23:49:27,588:90896381
2024-02-04 23:49:28,602:63167777
2024-02-04 23:49:29,617:15916180
2024-02-04 23:49:30,620:42042744
2024-02-04 23:49:31,620:43503734
2024-02-04 23:49:32,634:92077807
2024-02-04 23:49:33,649:98468897
2024-02-04 23:49:34,664:29815519
2024-02-04 23:49:35,665:11666911
2024-02-04 23:49:36,680:83297232
2024-02-04 23:49:37,695:41729109
2024-02-04 23:49:38,710:90989905
2024-02-04 23:49:39,725:35441041
2024-02-04 23:49:40,728:74560396
2024-02-04 23:49:41,731:22399809
2024-02-04 23:49:42,732:51687006
2024-02-04 23:49:43,741:36497545
2024-02-04 23:49:44,756:93845757
2024-02-04 23:49:45,757:64611003
2024-02-04 23:49:46,770:66890163
2024-02-04 23:49:47,770:89917018
2024-02-04 23:49:48,786:86524031
2024-02-04 23:49:49,801:48178153
2024-02-04 23:49:50,813:12777337
2024-02-04 23:49:51,816:73328995
2024-02-04 23:49:52,819:50737017
2024-02-04 23:49:53,831:70544316
2024-02-04 23:49:54,831:23568969
2024-02-04 23:49:55,835:40590896
2024-02-04 23:49:56,850:51292585
2024-02-04 23:49:57,851:36632056
2024-02-04 23:49:58,865:34799611
2024-02-04 23:49:59,865:38216371
2024-02-04 23:50:00,880:30940273
2024-02-04 23:50:01,894:51638044
2024-02-04 23:50:02,908:43188595
2024-02-04 23:50:03,908:68554026
2024-02-04 23:50:04,920:64635658
2024-02-04 23:50:05,922:63485620
2024-02-04 23:50:06,937:71863568
2024-02-04 23:50:07,937:67470251
2024-02-04 23:50:08,938:69263263
2024-02-04 23:50:09,940:97940967
2024-02-04 23:50:10,942:87243136
2024-02-04 23:50:11,956:32018671
2024-02-04 23:50:12,971:84130314
2024-02-04 23:50:13,984:98393100
2024-02-04 23:50:14,996:23197683
2024-02-04 23:50:15,999:44786850
2024-02-04 23:50:17,000:19359079
2024-02-04 23:50:18,015:29299711
2024-02-04 23:50:19,030:94967118
2024-02-04 23:50:20,034:17097315
2024-02-04 23:50:21,037:34070685
2024-02-04 23:50:22,052:85292155
2024-02-04 23:50:23,066:25510010
2024-02-04 23:50:24,080:68439553
2024-02-04 23:50:25,095:62270928
2024-02-04 23:50:26,097:64424049
2024-02-04 23:50:27,103:70590485
2024-02-04 23:50:28,105:96545533
2024-02-04 23:50:29,116:80538621
2024-02-04 23:50:30,118:30440995
2024-02-04 23:50:31,130:55386362
2024-02-04 23:50:32,145:99834466
2024-02-04 23:50:33,159:32980239
2024-02-04 23:50:34,161:23395928
2024-02-04 23:50:35,163:68448416
2024-02-04 23:50:36,177:22436900
2024-02-04 23:50:37,192:60645224
2024-02-04 23:50:38,193:36247784
2024-02-04 23:50:39,195:52666682
2024-02-04 23:50:40,209:21091819
2024-02-04 23:50:41,225:26013982
2024-02-04 23:50:42,240:94728048
2024-02-04 23:50:43,253:27542243
2024-02-04 23:50:44,255:18108316
2024-02-04 23:50:45,268:19775360
2024-02-04 23:50:46,271:61374962
2024-02-04 23:50:47,285:43829264
2024-02-04 23:50:48,299:69809195
2024-02-04 23:50:49,299:26923175
2024-02-04 23:50:50,312:61428276
2024-02-04 23:50:51,325:44712789
2024-02-04 23:50:52,326:90930441
2024-02-04 23:50:53,326:15680991
2024-02-04 23:50:54,327:73948514
2024-02-04 23:50:55,330:55750190
2024-02-04 23:50:56,332:84704366
2024-02-04 23:50:57,347:87890112
2024-02-04 23:50:58,361:59548393
2024-02-04 23:50:59,363:61838752
2024-02-04 23:51:00,377:68984180
2024-02-04 23:51:01,377:16335897
2024-02-04 23:51:02,379:16513727
2024-02-04 23:51:03,380:12275645
2024-02-04 23:51:04,395:92582849
2024-02-04 23:51:05,396:85946655
2024-02-04 23:51:06,411:71769874
2024-02-04 23:51:07,425:24707631
2024-02-04 23:51:08,428:58109600
2024-02-04 23:51:09,430:92586868
2024-02-04 23:51:10,445:52154733
2024-02-04 23:51:11,461:26595045
2024-02-04 23:51:12,471:89362905
2024-02-04 23:51:13,475:10044182
2024-02-04 23:51:14,480:27344246
2024-02-04 23:51:15,491:77200519
2024-02-04 23:51:16,491:34752069
2024-02-04 23:51:17,492:36560534
2024-02-04 23:51:18,504:62146821
2024-02-04 23:51:19,505:42678077
2024-02-04 23:51:20,519:72121372
2024-02-04 23:51:21,534:10867234
2024-02-04 23:51:22,548:57389087
2024-02-04 23:51:23,563:81802116
2024-02-04 23:51:24,577:16156380
2024-02-04 23:51:25,578:11862988
2024-02-04 23:51:26,593:45955558
2024-02-04 23:51:27,595:20729487
2024-02-04 23:51:28,609:73049851
2024-02-04 23:51:29,624:78370618
2024-02-04 23:51:30,639:60464050
2024-02-04 23:51:31,652:11264497
2024-02-04 23:51:32,652:68893860
2024-02-04 23:51:33,666:40076120
2024-02-04 23:51:34,667:56930078
2024-02-04 23:51:35,681:43993077
2024-02-04 23:51:36,684:46745522
2024-02-04 23:51:37,698:87975997
2024-02-04 23:51:38,711:19613376
2024-02-04 23:51:39,711:85101699
2024-02-04 23:51:40,713:87373564
2024-02-04 23:51:41,713:14082407
2024-02-04 23:51:42,727:31695652
2024-02-04 23:51:43,742:28665125
2024-02-04 23:51:44,756:92811536
2024-02-04 23:51:45,770:41419963
2024-02-04 23:51:46,786:58843419
2024-02-04 23:51:47,788:50196979
2024-02-04 23:51:48,799:43488572
2024-02-04 23:51:49,812:12733757
2024-02-04 23:51:50,824:99226931
2024-02-04 23:51:51,836:72957173
2024-02-04 23:51:52,838:86422496
2024-02-04 23:51:53,852:32242351
2024-02-04 23:51:54,866:27162072
2024-02-04 23:51:55,881:56731817
2024-02-04 23:51:56,896:78267129
2024-02-04 23:51:57,911:15988039
2024-02-04 23:51:58,926:93095675
2024-02-04 23:51:59,940:36861162
2024-02-04 23:52:00,944:56449041
2024-02-04 23:52:01,947:55523592
2024-02-04 23:52:02,948:11059745
2024-02-04 23:52:03,951:59728038
2024-02-04 23:52:04,966:61999928
2024-02-04 23:52:05,970:76028345
2024-02-04 23:52:06,974:68336719
2024-02-04 23:52:07,977:96522412
2024-02-04 23:52:08,992:93394906
2024-02-04 23:52:10,008:86851682
2024-02-04 23:52:11,023:74662759
2024-02-04 23:52:12,038:89281754
2024-02-04 23:52:13,051:40414856
2024-02-04 23:52:14,055:99155956
2024-02-04 23:52:15,065:23041195
2024-02-04 23:52:16,067:17533777
2024-02-04 23:52:17,068:25400029
2024-02-04 23:52:18,083:58034122
2024-02-04 23:52:19,098:36953245
2024-02-04 23:52:20,111:25809238
2024-02-04 23:52:21,126:94936967
2024-02-04 23:52:22,127:20118309
2024-02-04 23:52:23,130:67727810
2024-02-04 23:52:24,145:42583113
2024-02-04 23:52:25,159:53852678
2024-02-04 23:52:26,174:45216318
2024-02-04 23:52:27,175:41234785
2024-02-04 23:52:28,189:74855423
2024-02-04 23:52:29,192:56729828
2024-02-04 23:52:30,195:82859707
2024-02-04 23:52:31,195:80794885
2024-02-04 23:52:32,200:12316440
2024-02-04 23:52:33,202:94022791
2024-02-04 23:52:34,204:78070603
2024-02-04 23:52:35,206:84133241
2024-02-04 23:52:36,207:93472430
2024-02-04 23:52:37,220:91696528
2024-02-04 23:52:38,221:89971564
2024-02-04 23:52:39,224:10621696
2024-02-04 23:52:40,225:59161458
2024-02-04 23:52:41,226:77777414
2024-02-04 23:52:42,241:13121040
2024-02-04 23:52:43,242:98484647
2024-02-04 23:52:44,250:74241482
2024-02-04 23:52:45,253:31660817
2024-02-04 23:52:46,265:17622552
2024-02-04 23:52:47,270:95168680
2024-02-04 23:52:48,283:72605424
2024-02-04 23:52:49,298:32485804
2024-02-04 23:52:50,299:43913555
2024-02-04 23:52:51,313:31626143
2024-02-04 23:52:52,328:17117603
2024-02-04 23:52:53,330:15378421
2024-02-04 23:52:54,332:84375399
2024-02-04 23:52:55,335:89725210
2024-02-04 23:52:56,335:83939703
2024-02-04 23:52:57,336:52771036
2024-02-04 23:52:58,340:87243469
2024-02-04 23:52:59,355:90863510
2024-02-04 23:53:00,371:22333421
2024-02-04 23:53:01,375:59905069
2024-02-04 23:53:02,375:46457895
2024-02-04 23:53:03,390:98877758
2024-02-04 23:53:04,393:51699044
2024-02-04 23:53:05,408:16462681
2024-02-04 23:53:06,408:61302651
2024-02-04 23:53:07,422:40028569
2024-02-04 23:53:08,442:79584146
2024-02-04 23:53:09,452:53998101
2024-02-04 23:53:10,457:94136114
2024-02-04 23:53:11,466:51756165
2024-02-04 23:53:12,482:37910033
2024-02-04 23:53:13,497:21873550
2024-02-04 23:53:14,511:78715997
2024-02-04 23:53:15,512:48556416
2024-02-04 23:53:16,527:59316298
2024-02-04 23:53:17,538:12368732
2024-02-04 23:53:18,554:62249020
2024-02-04 23:53:19,554:21640253
2024-02-04 23:53:20,558:93540857
2024-02-04 23:53:21,559:64384324
2024-02-04 23:53:22,575:72204014
2024-02-04 23:53:23,590:93208172
2024-02-04 23:53:24,599:96377381
2024-02-04 23:53:25,601:24447409
2024-02-04 23:53:26,616:70701925
2024-02-04 23:53:27,630:45957562
2024-02-04 23:53:28,632:65509670
2024-02-04 23:53:29,646:80881056
2024-02-04 23:53:30,661:96412178
2024-02-04 23:53:31,676:10715612
2024-02-04 23:53:32,690:99005608
2024-02-04 23:53:33,702:35046529
2024-02-04 23:53:34,705:72538455
2024-02-04 23:53:35,720:19544178
2024-02-04 23:53:36,722:28816968
2024-02-04 23:53:37,727:79042897
2024-02-04 23:53:38,727:42766799
2024-02-04 23:53:39,739:42991295
2024-02-04 23:53:40,755:15945840
2024-02-04 23:53:41,768:61627076
2024-02-04 23:53:42,783:82839824
2024-02-04 23:53:43,797:51896090
2024-02-04 23:53:44,799:36315492
2024-02-04 23:53:45,810:80002306
2024-02-04 23:53:46,812:97211429
2024-02-04 23:53:47,814:93620379
2024-02-04 23:53:48,829:33338651
2024-02-04 23:53:49,829:87818429
2024-02-04 23:53:50,841:61191803
2024-02-04 23:53:51,852:93599401
2024-02-04 23:53:52,853:67372244
2024-02-04 23:53:53,855:45650892
2024-02-04 23:53:54,856:26130114
2024-02-04 23:53:55,856:76004714
2024-02-04 23:53:56,871:74422168
2024-02-04 23:53:57,885:42685967
2024-02-04 23:53:58,886:56373659
2024-02-04 23:53:59,899:44322236
2024-02-04 23:54:00,914:57764306
2024-02-04 23:54:01,914:90216186
2024-02-04 23:54:02,928:84773087
2024-02-04 23:54:03,943:68005446
2024-02-04 23:54:04,956:67992470
2024-02-04 23:54:05,957:46305020
2024-02-04 23:54:06,971:58398409
2024-02-04 23:54:07,971:66626445
2024-02-04 23:54:08,985:29276821
2024-02-04 23:54:09,997:92129294
2024-02-04 23:54:11,010:74340098
2024-02-04 23:54:12,020:66757089
2024-02-04 23:54:13,021:40232082
2024-02-04 23:54:14,036:49032274
2024-02-04 23:54:15,040:72324765
2024-02-04 23:54:16,055:90523791
2024-02-04 23:54:17,058:27771601
2024-02-04 23:54:18,060:85481605
2024-02-04 23:54:19,075:45864500
2024-02-04 23:54:20,076:76530550
2024-02-04 23:54:21,088:14353161
2024-02-04 23:54:22,101:77725298
2024-02-04 23:54:23,114:37312018
2024-02-04 23:54:24,127:68288596
2024-02-04 23:54:25,128:98241647
2024-02-04 23:54:26,142:43162402
2024-02-04 23:54:27,142:17171298
2024-02-04 23:54:28,155:21784577
2024-02-04 23:54:29,157:34079155
2024-02-04 23:54:30,171:79754664
2024-02-04 23:54:31,171:75048754
2024-02-04 23:54:32,183:79033567
2024-02-04 23:54:33,195:36876287
2024-02-04 23:54:34,195:90483491
2024-02-04 23:54:35,196:26006347
2024-02-04 23:54:36,209:68947128
2024-02-04 23:54:37,222:24284817
2024-02-04 23:54:38,226:94371485
2024-02-04 23:54:39,228:56517619
2024-02-04 23:54:40,231:54374304
2024-02-04 23:54:41,232:32556825
2024-02-04 23:54:42,233:15846661
2024-02-04 23:54:43,249:54461451
2024-02-04 23:54:44,263:86102276
2024-02-04 23:54:45,277:53770146
2024-02-04 23:54:46,292:21861542
2024-02-04 23:54:47,306:96494194
2024-02-04 23:54:48,308:14031399
2024-02-04 23:54:49,323:62948923
2024-02-04 23:54:50,338:81839904
2024-02-04 23:54:51,342:13291301
2024-02-04 23:54:52,344:84977338
2024-02-04 23:54:53,355:33986430
2024-02-04 23:54:54,370:35187112
2024-02-04 23:54:55,385:61958818
2024-02-04 23:54:56,399:57454206
2024-02-04 23:54:57,399:28671133
2024-02-04 23:54:58,400:40413462
2024-02-04 23:54:59,412:97966063
2024-02-04 23:55:00,415:19078196
2024-02-04 23:55:01,426:95887994
2024-02-04 23:55:02,438:92271107
2024-02-04 23:55:03,439:95551820
2024-02-04 23:55:04,453:89384877
2024-02-04 23:55:05,454:60466550
2024-02-04 23:55:06,467:41338633
2024-02-04 23:55:07,471:57676749
2024-02-04 23:55:08,484:45397338
2024-02-04 23:55:09,486:15248749
2024-02-04 23:55:10,499:17796149
2024-02-04 23:55:11,501:14505206
2024-02-04 23:55:12,514:26928746
2024-02-04 23:55:13,516:90797276
2024-02-04 23:55:14,529:94209331
2024-02-04 23:55:15,530:13405200
2024-02-04 23:55:16,544:46324128
2024-02-04 23:55:17,559:58029083
2024-02-04 23:55:18,571:60352471
2024-02-04 23:55:19,571:10319906
2024-02-04 23:55:20,575:35439908
2024-02-04 23:55:21,590:48037453
2024-02-04 23:55:22,604:66615535
2024-02-04 23:55:23,609:68396001
2024-02-04 23:55:24,611:84307147
2024-02-04 23:55:25,614:82190616
2024-02-04 23:55:26,628:24584482
2024-02-04 23:55:27,629:31216785
2024-02-04 23:55:28,641:16747396
2024-02-04 23:55:29,656:38610803
2024-02-04 23:55:30,669:50703856
2024-02-04 23:55:31,684:67322424
2024-02-04 23:55:32,699:41087502
2024-02-04 23:55:33,701:93852690
2024-02-04 23:55:34,716:53199302
2024-02-04 23:55:35,731:67182654
2024-02-04 23:55:36,733:33778454
2024-02-04 23:55:37,746:59071646
2024-02-04 23:55:38,755:77438298
2024-02-04 23:55:39,769:29332602
2024-02-04 23:55:40,779:39664420
2024-02-04 23:55:41,780:58566005
2024-02-04 23:55:42,791:51378232
2024-02-04 23:55:43,791:98370369
2024-02-04 23:55:44,806:74643788
2024-02-04 23:55:45,820:28676232
2024-02-04 23:55:46,834:93444866
2024-02-04 23:55:47,849:71650937
2024-02-04 23:55:48,863:95646756
2024-02-04 23:55:49,877:70916971
2024-02-04 23:55:50,888:49782499
2024-02-04 23:55:51,903:13812132
2024-02-04 23:55:52,905:44541588
2024-02-04 23:55:53,919:16058321
2024-02-04 23:55:54,934:63054065
2024-02-04 23:55:55,946:79298970
2024-02-04 23:55:56,948:45525391
2024-02-04 23:55:57,963:65688315
2024-02-04 23:55:58,978:17756700
2024-02-04 23:55:59,980:21317447
2024-02-04 23:56:00,980:33191857
2024-02-04 23:56:01,994:13081446
2024-02-04 23:56:02,995:95443780
2024-02-04 23:56:04,014:70207842
2024-02-04 23:56:05,022:85111124
2024-02-04 23:56:06,022:30097965
2024-02-04 23:56:07,037:46446638
2024-02-04 23:56:08,050:32244168
2024-02-04 23:56:09,051:20410427
2024-02-04 23:56:10,066:92085404
2024-02-04 23:56:11,067:43505916
2024-02-04 23:56:12,067:26410752
2024-02-04 23:56:13,070:15426241
2024-02-04 23:56:14,081:89073283
2024-02-04 23:56:15,096:70899246
2024-02-04 23:56:16,096:71663112
2024-02-04 23:56:17,111:10292818
2024-02-04 23:56:18,126:56562026
2024-02-04 23:56:19,138:74979517
2024-02-04 23:56:20,153:10005211
2024-02-04 23:56:21,167:40819642
2024-02-04 23:56:22,180:49221407
2024-02-04 23:56:23,193:20618757
2024-02-04 23:56:24,208:97291265
2024-02-04 23:56:25,223:40886739
2024-02-04 23:56:26,237:16207680
2024-02-04 23:56:27,250:92131517
2024-02-04 23:56:28,252:24383713
2024-02-04 23:56:29,254:98298998
2024-02-04 23:56:30,256:20392167
2024-02-04 23:56:31,259:49103882
2024-02-04 23:56:32,259:96811880
2024-02-04 23:56:33,261:66331800
2024-02-04 23:56:34,274:15494767
2024-02-04 23:56:35,289:81707422
2024-02-04 23:56:36,289:85661973
2024-02-04 23:56:37,304:87683338
2024-02-04 23:56:38,317:76394675
2024-02-04 23:56:39,319:30036036
2024-02-04 23:56:40,332:11994942
2024-02-04 23:56:41,346:44664805
2024-02-04 23:56:42,361:25721824
2024-02-04 23:56:43,364:90517615
2024-02-04 23:56:44,379:45210620
2024-02-04 23:56:45,393:86002315
2024-02-04 23:56:46,393:84012092
2024-02-04 23:56:47,406:37838547
2024-02-04 23:56:48,421:97077881
2024-02-04 23:56:49,436:48010897
2024-02-04 23:56:50,450:98188130
2024-02-04 23:56:51,462:19025154
2024-02-04 23:56:52,476:68513968
2024-02-04 23:56:53,491:10006398
2024-02-04 23:56:54,506:80069320
2024-02-04 23:56:55,520:87995973
2024-02-04 23:56:56,535:21727808
2024-02-04 23:56:57,552:16226505
2024-02-04 23:56:58,567:51493308
2024-02-04 23:56:59,579:16699321
2024-02-04 23:57:00,593:45606173
2024-02-04 23:57:01,608:21284349
2024-02-04 23:57:02,623:47334035
2024-02-04 23:57:03,635:85257488
2024-02-04 23:57:04,637:98621435
2024-02-04 23:57:05,637:40185346
2024-02-04 23:57:06,651:79899609
2024-02-04 23:57:07,652:95981911
2024-02-04 23:57:08,665:37834562
2024-02-04 23:57:09,667:91953563
2024-02-04 23:57:10,681:67409590
2024-02-04 23:57:11,681:86152196
2024-02-04 23:57:12,696:17060369
2024-02-04 23:57:13,710:29012383
2024-02-04 23:57:14,711:28520121
2024-02-04 23:57:15,725:36897602
2024-02-04 23:57:16,727:60930021
2024-02-04 23:57:17,734:75068821
2024-02-04 23:57:18,736:75260939
2024-02-04 23:57:19,751:88875064
2024-02-04 23:57:20,766:22896476
2024-02-04 23:57:21,780:45204882
2024-02-04 23:57:22,783:84235958
2024-02-04 23:57:23,797:89012931
2024-02-04 23:57:24,809:16037761
2024-02-04 23:57:25,814:83773850
2024-02-04 23:57:26,823:41346364
2024-02-04 23:57:27,824:17159321
2024-02-04 23:57:28,839:94360143
2024-02-04 23:57:29,839:52775274
2024-02-04 23:57:30,840:20873239
2024-02-04 23:57:31,843:85625482
2024-02-04 23:57:32,847:86261878
2024-02-04 23:57:33,860:87231993
2024-02-04 23:57:34,860:63449219
2024-02-04 23:57:35,862:50034770
2024-02-04 23:57:36,877:56730182
2024-02-04 23:57:37,877:35365312
2024-02-04 23:57:38,890:68364308
2024-02-04 23:57:39,904:10810725
2024-02-04 23:57:40,918:46104048
2024-02-04 23:57:41,933:79988069
2024-02-04 23:57:42,948:67464976
2024-02-04 23:57:43,950:16301774
2024-02-04 23:57:44,960:49881610
2024-02-04 23:57:45,975:86682936
2024-02-04 23:57:46,990:93451246
2024-02-04 23:57:48,003:46394919
2024-02-04 23:57:49,004:17635560
2024-02-04 23:57:50,018:39836407
2024-02-04 23:57:51,019:29270711
2024-02-04 23:57:52,034:28304665
2024-02-04 23:57:53,047:10229860
2024-02-04 23:57:54,048:79723079
2024-02-04 23:57:55,049:21738757
2024-02-04 23:57:56,059:18968669
2024-02-04 23:57:57,061:24636585
2024-02-04 23:57:58,073:18257864
2024-02-04 23:57:59,089:37883286
2024-02-04 23:58:00,103:44374785
2024-02-04 23:58:01,115:65361863
2024-02-04 23:58:02,116:74339304
2024-02-04 23:58:03,127:40097119
2024-02-04 23:58:04,127:13848268
2024-02-04 23:58:05,140:20629796
2024-02-04 23:58:06,156:23327695
2024-02-04 23:58:07,156:85087313
2024-02-04 23:58:08,158:54463981
2024-02-04 23:58:09,169:80181699
2024-02-04 23:58:10,182:83635353
2024-02-04 23:58:11,182:59505752
2024-02-04 23:58:12,196:26498807
2024-02-04 23:58:13,211:93392811
2024-02-04 23:58:14,226:46532446
2024-02-04 23:58:15,241:20205399
2024-02-04 23:58:16,255:69892449
2024-02-04 23:58:17,268:68533953
2024-02-04 23:58:18,282:28505400
2024-02-04 23:58:19,296:91253846
2024-02-04 23:58:20,311:90537878
2024-02-04 23:58:21,324:32817926
2024-02-04 23:58:22,325:40289710
2024-02-04 23:58:23,337:73394822
2024-02-04 23:58:24,338:30135095
2024-02-04 23:58:25,352:30631882
2024-02-04 23:58:26,363:59027929
2024-02-04 23:58:27,376:29433413
2024-02-04 23:58:28,390:14856797
2024-02-04 23:58:29,391:86303198
2024-02-04 23:58:30,403:57029974
2024-02-04 23:58:31,418:15505937
2024-02-04 23:58:32,432:75667542
2024-02-04 23:58:33,433:38882199
2024-02-04 23:58:34,433:83732789
2024-02-04 23:58:35,446:71989335
2024-02-04 23:58:36,447:50636693
2024-02-04 23:58:37,460:38999376
2024-02-04 23:58:38,461:37690619
2024-02-04 23:58:39,474:12253699
2024-02-04 23:58:40,479:48379210
2024-02-04 23:58:41,494:84456001
2024-02-04 23:58:42,495:96348739
2024-02-04 23:58:43,507:38249618
2024-02-04 23:58:44,521:71108564
2024-02-04 23:58:45,521:55790355
2024-02-04 23:58:46,537:16556961
2024-02-04 23:58:47,551:84020987
2024-02-04 23:58:48,581:99007824
2024-02-04 23:58:49,583:95228353
2024-02-04 23:58:50,598:94918583
2024-02-04 23:58:51,599:18201254
2024-02-04 23:58:52,599:44506457
2024-02-04 23:58:53,613:61662326
2024-02-04 23:58:54,614:53978756
